"city","city_ascii","province_id","province_name","lat","lng","population","density","timezone","ranking","postal","id"
"Saint James","Saint James","NB","New Brunswick","45.3822","-67.3427","1186.00","2.10","America/Moncton","4","E5A E3L","1124001675"
"Saint-Norbert-d'Arthabaska","Saint-Norbert-d'Arthabaska","QC","Quebec","46.1000","-71.8167","1185","11.4","America/Montreal","4","G0P","1124000467"
"Manning","Manning","AB","Alberta","56.9142","-117.6272","1183","291.9","America/Edmonton","3","T0H","1124001357"
"Glenella-Lansdowne","Glenella-Lansdowne","MB","Manitoba","50.4163","-99.2097","1181.00","0.90","America/Winnipeg","4","R0J","1124001185"
"Saint-Hilarion","Saint-Hilarion","QC","Quebec","47.5667","-70.4000","1181","11.9","America/Montreal","4","G0A","1124375343"
"Saint-Siméon","Saint-Simeon","QC","Quebec","48.0667","-65.5667","1179","20.9","America/Montreal","4","G0C","1124797465"
"Saint-Barnabé","Saint-Barnabe","QC","Quebec","46.4000","-72.8833","1179","20.0","America/Montreal","3","G0X","1124760889"
"Sainte-Félicité","Sainte-Felicite","QC","Quebec","48.9000","-67.3333","1175","12.9","America/Montreal","3","G0J","1124831574"
"Two Borders","Two Borders","MB","Manitoba","49.2668","-101.1124","1175.00","0.50","America/Winnipeg","4","R0M","1124001678"
"Queensbury","Queensbury","NB","New Brunswick","45.9918","-67.0632","1174.00","3.90","America/Moncton","4","E6L E6E","1124001691"
"Bury","Bury","QC","Quebec","45.4667","-71.5000","1174","4.9","America/Montreal","3","J0B","1124643055"
"Lac-Bouchette","Lac-Bouchette","QC","Quebec","48.2500","-72.1800","1174","1.3","America/Montreal","4","G0W","1124365485"
"Saint-Lazare-de-Bellechasse","Saint-Lazare-de-Bellechasse","QC","Quebec","46.6500","-70.8000","1172","13.6","America/Montreal","4","G0R","1124054719"
"Saint-Michel-du-Squatec","Saint-Michel-du-Squatec","QC","Quebec","47.8800","-68.7200","1171","3.2","America/Montreal","4","G0L","1124190334"
"Saint-Joachim-de-Shefford","Saint-Joachim-de-Shefford","QC","Quebec","45.4500","-72.5333","1171","9.2","America/Montreal","4","J0E","1124777025"
"St-Pierre-Jolys","St-Pierre-Jolys","MB","Manitoba","49.4403","-96.9844","1170","440.5","America/Winnipeg","3","R0A","1124001013"
"Grand-Remous","Grand-Remous","QC","Quebec","46.6167","-75.9000","1168","3.3","America/Montreal","3","J0W","1124917091"
"Saint-Gabriel-de-Rimouski","Saint-Gabriel-de-Rimouski","QC","Quebec","48.4209","-68.1791","1167.00","9.20","America/Montreal","4","G0K","1124766556"
"Armstrong","Armstrong","ON","Ontario","47.7083","-79.8250","1166","12.9","America/Toronto","3","P0J","1124000411"
"Rogersville","Rogersville","NB","New Brunswick","46.7167","-65.4167","1166","161.9","America/Moncton","3","E4Y","1124369581"
"Langenburg","Langenburg","SK","Saskatchewan","50.8333","-101.7000","1165","337.10","America/Regina","3","S0A","1124335442"
"Sainte-Marie-Salomé","Sainte-Marie-Salome","QC","Quebec","45.9333","-73.5000","1164","34.5","America/Montreal","3","J0K","1124001034"
"Moose Jaw No. 161","Moose Jaw No. 161","SK","Saskatchewan","50.4433","-105.5091","1163.00","1.50","America/Regina","4","S0H S6J","1124000515"
"Saint-Cyprien","Saint-Cyprien","QC","Quebec","47.9000","-69.0167","1163","8.4","America/Montreal","4","G0L","1124986836"
"Maidstone","Maidstone","SK","Saskatchewan","53.0920","-109.2940","1156","233.5","America/Edmonton","3","S0M","1124537085"
"Très-Saint-Sacrement","Tres-Saint-Sacrement","QC","Quebec","45.1833","-73.8500","1155","11.7","America/Montreal","3","J0S","1124001118"
"Battle River No. 438","Battle River No. 438","SK","Saskatchewan","52.7343","-108.4452","1154.00","1.10","America/Regina","4","S0M","1124001521"
"Miltonvale Park","Miltonvale Park","PE","Prince Edward Island","46.3180","-63.2370","1153","32.40","America/Halifax","4","C1E","1124001949"
"McAdam","McAdam","NB","New Brunswick","45.5944","-67.3258","1151","80.6","America/Moncton","3","E6J","1124054455"
"Saints-Anges","Saints-Anges","QC","Quebec","46.4167","-70.8833","1149","16.6","America/Montreal","4","G0S","1124749056"
"Saint-Urbain-Premier","Saint-Urbain-Premier","QC","Quebec","45.2200","-73.7300","1148","21.6","America/Montreal","3","J0S","1124927145"
"Centreville-Wareham-Trinity","Centreville-Wareham-Trinity","NL","Newfoundland and Labrador","48.9879","-53.9069","1147","30.8","America/St_Johns","3","A0G","1124000332"
"Alberton","Alberton","PE","Prince Edward Island","46.8167","-64.0667","1145","253.5","America/Halifax","3","C0B","1124792801"
"Winnipeg Beach","Winnipeg Beach","MB","Manitoba","50.5058","-96.9742","1145","295.9","America/Winnipeg","3","R0C","1124001121"
"Sainte-Agathe-de-Lotbinière","Sainte-Agathe-de-Lotbiniere","QC","Quebec","46.3833","-71.4167","1145","6.9","America/Montreal","4","G0S","1124003470"
"Salmo","Salmo","BC","British Columbia","49.1942","-117.2778","1141","466.2","America/Vancouver","3","V0G","1124411651"
"Kipling","Kipling","SK","Saskatchewan","50.1015","-102.6324","1140","396.50","America/Regina","3","S0G","1124000823"
"Sagamok","Sagamok","ON","Ontario","46.1529","-82.2072","1140.00","11.60","America/Toronto","4","P0P","1124001822"
"Trécesson","Trecesson","QC","Quebec","48.6500","-78.3167","1138","5.8","America/Montreal","4","J0Y","1124000493"
"Tara","Tara","ON","Ontario","44.4793","-81.1445","1138.00","470.30","America/Toronto","3","N0H","1124001864"
"Grande-Vallée","Grande-Vallee","QC","Quebec","49.2167","-65.1333","1137","7.9","America/Montreal","3","G0E","1124608975"
"Bertrand","Bertrand","NB","New Brunswick","47.7622","-65.0686","1137","24.5","America/Moncton","4","E1W","1124001809"
"Newcastle","Newcastle","NB","New Brunswick","47.1725","-65.5551","1136.00","2.00","America/Moncton","4","E1V","1124367015"
"Mont-Carmel","Mont-Carmel","QC","Quebec","47.4397","-69.8586","1136","2.7","America/Montreal","4","G0L","1124064864"
"Saint Martins","Saint Martins","NB","New Brunswick","45.4563","-65.4395","1132.00","1.80","America/Moncton","4","E5R","1124001010"
"Saint-Eugène","Saint-Eugene","QC","Quebec","45.8000","-72.7000","1131","14.9","America/Montreal","3","J0C","1124834014"
"Notre-Dame-des-Neiges","Notre-Dame-des-Neiges","QC","Quebec","48.1167","-69.1667","1129","12.0","America/Montreal","4","G0L","1124000518"
"Saint-André","Saint-Andre","NB","New Brunswick","47.1392","-67.7444","1129.00","8.80","America/Moncton","4","E3Y","1124000931"
"Centreville","Centreville","NS","Nova Scotia","45.1300","-64.5224","1129.00","477.50","America/Halifax","3","B0P","1124795742"
"Roland","Roland","MB","Manitoba","49.3547","-97.8997","1129.00","2.30","America/Winnipeg","4","R0G","1124796797"
"Saint-Léon-de-Standon","Saint-Leon-de-Standon","QC","Quebec","46.4833","-70.6167","1128","8.2","America/Montreal","4","G0R","1124297826"
"Saint-Modeste","Saint-Modeste","QC","Quebec","47.8333","-69.4000","1128","10.3","America/Montreal","4","G0L","1124591131"
"Carnduff","Carnduff","SK","Saskatchewan","49.1670","-101.7830","1126","498.2","America/Regina","3","S0C","1124238691"
"Carling","Carling","ON","Ontario","45.4333","-80.2167","1125","4.5","America/Toronto","3","P0G","1124000522"
"Eckville","Eckville","AB","Alberta","52.3622","-114.3614","1125","703.3","America/Edmonton","3","T0M","1124000793"
"Nain","Nain","NL","Newfoundland and Labrador","56.5422","-61.6928","1125","11.9","America/Goose_Bay","3","A0P","1124719084"
"Hillsburgh","Hillsburgh","ON","Ontario","43.7914","-80.1354","1124.00","384.90","America/Toronto","3","N0B","1124258378"
"Foam Lake","Foam Lake","SK","Saskatchewan","51.6500","-103.5333","1123","189.4","America/Regina","3","S0A","1124751136"
"Sainte-Sabine","Sainte-Sabine","QC","Quebec","45.2333","-73.0167","1120","20.3","America/Montreal","4","J0J","1124001836"
"Saint-Maxime-du-Mont-Louis","Saint-Maxime-du-Mont-Louis","QC","Quebec","49.2333","-65.7333","1118","4.8","America/Montreal","3","G0E","1124000029"
"Blanc-Sablon","Blanc-Sablon","QC","Quebec","51.4167","-57.1333","1118","4.5","America/Blanc-Sablon","3","G0G","1124785666"
"Cobalt","Cobalt","ON","Ontario","47.4000","-79.6833","1118","776.0","America/Toronto","3","P0J","1124248298"
"Gravelbourg","Gravelbourg","SK","Saskatchewan","49.8740","-106.5550","1116","346.0","America/Regina","3","S0H","1124409900"
"South River","South River","ON","Ontario","45.8417","-79.3750","1114","268.3","America/Toronto","3","P0A","1124154548"
"Hudson Bay No. 394","Hudson Bay No. 394","SK","Saskatchewan","53.0295","-102.3122","1114.00","0.10","America/Regina","4","S0E","1124001694"
"McKellar","McKellar","ON","Ontario","45.4833","-79.8500","1111","6.1","America/Toronto","3","P0G P2A","1124000057"
"Frelighsburg","Frelighsburg","QC","Quebec","45.0461","-72.8106","1111.00","9.00","America/Montreal","4","J0J","1124000101"
"Buffalo Narrows","Buffalo Narrows","SK","Saskatchewan","55.8769","-108.5244","1110","16.2","America/Regina","3","S0M","1124766743"
"Ayer’s Cliff","Ayer's Cliff","QC","Quebec","45.1667","-72.0500","1109","197.9","America/Montreal","3","J0B","1124916439"
"Les Méchins","Les Mechins","QC","Quebec","49.0000","-66.9833","1107","2.5","America/Montreal","3","G0J","1124540316"
"Sainte-Marguerite","Sainte-Marguerite","QC","Quebec","46.5167","-70.9333","1107","12.9","America/Montreal","4","G0S","1124041972"
"Saint-Claude","Saint-Claude","QC","Quebec","45.6667","-71.9833","1106","9.3","America/Montreal","4","J1S","1124525083"
"Air Ronge","Air Ronge","SK","Saskatchewan","55.0872","-105.3318","1106","184.3","America/Regina","3","S0J","1124001996"
"Chipman","Chipman","NB","New Brunswick","46.1710","-65.8840","1104","58.0","America/Moncton","3","E4A","1124551016"
"Girardville","Girardville","QC","Quebec","49.0000","-72.5500","1100","8.9","America/Montreal","4","G0W","1124315247"
"Saint-Bruno-de-Guigues","Saint-Bruno-de-Guigues","QC","Quebec","47.4667","-79.4333","1100","8.8","America/Montreal","4","J0Z","1124052468"
"Grenfell","Grenfell","SK","Saskatchewan","50.4167","-102.9167","1099","347.0","America/Regina","3","S0G","1124603747"
"Dorchester","Dorchester","NB","New Brunswick","45.9016","-64.5161","1096","189.3","America/Moncton","3","E4K","1124001021"
"South Algonquin","South Algonquin","ON","Ontario","45.4967","-78.0239","1096","1.3","America/Toronto","3","K0J","1124001032"
"Windermere","Windermere","BC","British Columbia","50.4856","-115.9948","1092.00","104.00","America/Edmonton","4","V0A V0B","1124519589"
"Saint-Narcisse-de-Beaurivage","Saint-Narcisse-de-Beaurivage","QC","Quebec","46.4833","-71.2333","1091","17.6","America/Montreal","4","G0S","1124000086"
"Saint-René-de-Matane","Saint-Rene-de-Matane","QC","Quebec","48.7000","-67.3833","1089","4.3","America/Montreal","4","G0J","1124000167"
"Sainte-Jeanne-d'Arc","Sainte-Jeanne-d'Arc","QC","Quebec","48.8575","-72.0939","1089","4.0","America/Montreal","3","G0W","1124001392"
"Plaisance","Plaisance","QC","Quebec","45.6167","-75.1167","1088","30.1","America/Montreal","3","J0V","1124858477"
"Roxton-Sud","Roxton-Sud","QC","Quebec","45.5521","-72.5265","1086.00","7.30","America/Montreal","4","J0H","1124174410"
"St. Louis No. 431","St. Louis No. 431","SK","Saskatchewan","52.8277","-105.7873","1086.00","1.40","America/Regina","4","S0J S0K","1124000136"
"Youbou","Youbou","BC","British Columbia","48.8562","-124.1731","1086.00","122.80","America/Vancouver","4","V0R","1124809081"
"Duchess","Duchess","AB","Alberta","50.7333","-111.9000","1085","553.4","America/Edmonton","3","T0J","1124156956"
"Saint-Frédéric","Saint-Frederic","QC","Quebec","46.3000","-70.9667","1085","14.9","America/Montreal","4","G0N","1124436339"
"Viking","Viking","AB","Alberta","53.0953","-111.7769","1083","292.5","America/Edmonton","3","T0B","1124502081"
"Sioux Narrows-Nestor Falls","Sioux Narrows-Nestor Falls","ON","Ontario","49.4000","-94.0800","1082","0.5","America/Winnipeg","3","P0X","1124000587"
"Whitecourt","Whitecourt","AB","Alberta","54.1417","-115.6833","1082","386.0","America/Edmonton","3","T7S","1124641551"
"Repulse Bay","Repulse Bay","NU","Nunavut","66.5628","-86.3186","1082.00","2.60","America/Rankin_Inlet","4","X0C","1124398936"
"Montréal-Est","Montreal-Est","QC","Quebec","45.6300","-73.5200","1082","299.4","America/Montreal","3","H1L H1B","1124000990"
"King","King","ON","Ontario","44.0463","-79.6044","1082","73.6","America/Toronto","3","L7B L0G L3Y","1124001693"
"Regina Beach","Regina Beach","SK","Saskatchewan","50.7900","-104.9900","1081","462.4","America/Regina","3","S0G","1124000991"
"Saint-Patrice-de-Beaurivage","Saint-Patrice-de-Beaurivage","QC","Quebec","46.4167","-71.2333","1080","12.6","America/Montreal","4","G0S","1124097931"
"Ootischenia","Ootischenia","BC","British Columbia","49.2916","-117.6323","1080.00","135.40","America/Vancouver","4","V1N","1124935527"
"Hensall","Hensall","ON","Ontario","43.4345","-81.5040","1078.00","569.00","America/Toronto","3","N0M","1124762629"
"Bentley","Bentley","AB","Alberta","52.4667","-114.0500","1078","482.2","America/Edmonton","3","T0C","1124340912"
"Durham","Durham","NB","New Brunswick","47.7631","-66.0849","1076.00","2.60","America/Moncton","4","E8G","1124000804"
"Sainte-Marthe","Sainte-Marthe","QC","Quebec","45.4000","-74.3000","1075","13.5","America/Montreal","3","J0P","1124191744"
"Notre-Dame-du-Nord","Notre-Dame-du-Nord","QC","Quebec","47.6000","-79.4833","1075","14.3","America/Montreal","3","J0Z","1124408692"
"Pinehouse","Pinehouse","SK","Saskatchewan","55.5136","-106.5986","1074","142.9","America/Regina","3","S0J","1124001604"
"Saint-Aimé-des-Lacs","Saint-Aime-des-Lacs","QC","Quebec","47.6833","-70.3000","1073","11.6","America/Montreal","4","G0T","1124001325"
"Lac-Drolet","Lac-Drolet","QC","Quebec","45.7200","-70.8500","1071","8.6","America/Montreal","4","G0Y","1124120357"
"Preeceville","Preeceville","SK","Saskatchewan","51.9580","-102.6673","1070","0.7","America/Regina","3","S0A","1124064523"
"Maple Creek No. 111","Maple Creek No. 111","SK","Saskatchewan","49.8044","-109.6508","1068.00","0.30","America/Regina","4","S0N","1124000783"
"Harbour Main-Chapel's Cove-Lakeview","Harbour Main-Chapel's Cove-Lakeview","NL","Newfoundland and Labrador","47.4337","-53.1458","1067","50.6","America/St_Johns","3","A0A","1124000035"
"Saint-Wenceslas","Saint-Wenceslas","QC","Quebec","46.1667","-72.3333","1064","13.3","America/Montreal","4","G0Z","1124947290"
"Weyburn No. 67","Weyburn No. 67","SK","Saskatchewan","49.6535","-103.8348","1064.00","1.30","America/Regina","4","S0C","1124000632"
"Birch Hills","Birch Hills","SK","Saskatchewan","52.9833","-105.4333","1064","468.4","America/Regina","3","S0J","1124520497"
"Wedgeport","Wedgeport","NS","Nova Scotia","43.7323","-65.9797","1061.00","109.30","America/Halifax","4","B0W","1124599537"
"Kerrobert","Kerrobert","SK","Saskatchewan","51.9200","-109.1272","1061","141.7","America/Regina","3","S0L","1124941446"
"Havelock","Havelock","NB","New Brunswick","45.9523","-65.3885","1061.00","3.00","America/Moncton","4","E4Z","1124740292"
"Eston","Eston","SK","Saskatchewan","51.1500","-108.7500","1061","390.3","America/Regina","3","S0L","1124212993"
"Sainte-Geneviève-de-Batiscan","Sainte-Genevieve-de-Batiscan","QC","Quebec","46.5333","-72.3333","1060","10.8","America/Montreal","3","G0X","1124685530"
"Saint-Justin","Saint-Justin","QC","Quebec","46.2500","-73.0833","1060","13.5","America/Montreal","4","J0K","1124449723"
"Saint-Norbert","Saint-Norbert","QC","Quebec","46.1667","-73.3167","1059","14.1","America/Montreal","3","J0K","1124000928"
"Schreiber","Schreiber","ON","Ontario","48.8167","-87.2667","1059","28.8","America/Toronto","3","P0T","1124663303"
"Trochu","Trochu","AB","Alberta","51.8236","-113.2328","1058","381.1","America/Edmonton","3","T0M","1124642144"
"Botsford","Botsford","NB","New Brunswick","46.1145","-63.9804","1058.00","3.50","America/Moncton","4","E4M","1124000452"
"Riviere-Ouelle","Riviere-Ouelle","QC","Quebec","47.4333","-70.0167","1058","18.6","America/Montreal","3","G0L","1124401890"
"Greenwich","Greenwich","NB","New Brunswick","45.5112","-66.1229","1058.00","9.20","America/Moncton","4","E5M","1124001377"
"Stukely-Sud","Stukely-Sud","QC","Quebec","45.3167","-72.4167","1058","15.8","America/Montreal","4","J0E","1124476796"
"Saint-Georges-de-Clarenceville","Saint-Georges-de-Clarenceville","QC","Quebec","45.0667","-73.2500","1056","16.6","America/Montreal","3","J0J","1124963246"
"Sainte-Thérèse-de-Gaspé","Sainte-Therese-de-Gaspe","QC","Quebec","48.4167","-64.4167","1055","31.5","America/Montreal","3","G0C","1124000271"
"Beachburg","Beachburg","ON","Ontario","45.7303","-76.8559","1054.00","242.80","America/Toronto","3","K0J","1124185620"
"Desbiens","Desbiens","QC","Quebec","48.4167","-71.9500","1053","101.1","America/Montreal","4","G0W","1124443927"
"Clyde River","Clyde River","NU","Nunavut","70.4632","-68.4822","1053.00","9.90","America/Iqaluit","4","X0A","1124801172"
"La Macaza","La Macaza","QC","Quebec","46.3667","-74.7667","1053","6.5","America/Montreal","3","J0T","1124760668"
"Souris","Souris","PE","Prince Edward Island","46.3554","-62.2542","1053","303.7","America/Halifax","3","C0A","1124838959"
"Kindersley No. 290","Kindersley No. 290","SK","Saskatchewan","51.4894","-109.0979","1049.00","0.50","America/Regina","4","S0L","1124000416"
"Laird","Laird","ON","Ontario","46.3833","-84.0667","1047","10.2","America/Detroit","4","P0S","1124000662"
"Falher","Falher","AB","Alberta","55.7372","-117.2014","1047","376.4","America/Edmonton","3","T0H","1124001263"
"Saint-Vallier","Saint-Vallier","QC","Quebec","46.8833","-70.8167","1046","23.4","America/Montreal","3","G0R","1124440624"
"Coleraine","Coleraine","QC","Quebec","45.9649","-71.3734","1043.00","249.90","America/Montreal","3","G0N","1124793029"
"Melita","Melita","MB","Manitoba","49.2681","-100.9958","1042","342.7","America/Winnipeg","3","R0M","1124113199"
"Noonan","Noonan","NB","New Brunswick","45.9544","-66.4868","1042.00","13.70","America/Moncton","4","E3A","1124001109"
"Sainte-Pétronille","Sainte-Petronille","QC","Quebec","46.8500","-71.1333","1041","227.2","America/Montreal","3","G0A","1124000628"
"Delisle","Delisle","SK","Saskatchewan","51.9254","-107.1333","1038","310.2","America/Regina","3","S0L","1124184784"
"Bristol","Bristol","QC","Quebec","45.5333","-76.4667","1036","5.0","America/Montreal","3","J0X","1124215672"
